Time_0,Temp_0,Weather_0,Wind Speed_0,Wind Direction_0,Humidity_0,Barometer_0,Time_1,Temp_1,Weather_1,Wind Speed_1,Wind Direction_1,Humidity_1,Barometer_1,Time_2,Temp_2,Weather_2,Wind Speed_2,Wind Direction_2,Humidity_2,Barometer_2,Time_3,Temp_3,Weather_3,Wind Speed_3,Wind Direction_3,Humidity_3,Barometer_3,Time_4,Temp_4,Weather_4,Wind Speed_4,Wind Direction_4,Humidity_4,Barometer_4,Time_5,Temp_5,Weather_5,Wind Speed_5,Wind Direction_5,Humidity_5,Barometer_5,Time_6,Temp_6,Weather_6,Wind Speed_6,Wind Direction_6,Humidity_6,Barometer_6,Time_7,Temp_7,Weather_7,Wind Speed_7,Wind Direction_7,Humidity_7,Barometer_7,Time_8,Temp_8,Weather_8,Wind Speed_8,Wind Direction_8,Humidity_8,Barometer_8,Time_9,Temp_9,Weather_9,Wind Speed_9,Wind Direction_9,Humidity_9,Barometer_9,Time_10,Temp_10,Weather_10,Wind Speed_10,Wind Direction_10,Humidity_10,Barometer_10,Time_11,Temp_11,Weather_11,Wind Speed_11,Wind Direction_11,Humidity_11,Barometer_11,Time_12,Temp_12,Weather_12,Wind Speed_12,Wind Direction_12,Humidity_12,Barometer_12,Time_13,Temp_13,Weather_13,Wind Speed_13,Wind Direction_13,Humidity_13,Barometer_13,Time_14,Temp_14,Weather_14,Wind Speed_14,Wind Direction_14,Humidity_14,Barometer_14,Time_15,Temp_15,Weather_15,Wind Speed_15,Wind Direction_15,Humidity_15,Barometer_15,Time_16,Temp_16,Weather_16,Wind Speed_16,Wind Direction_16,Humidity_16,Barometer_16,Time_17,Temp_17,Weather_17,Wind Speed_17,Wind Direction_17,Humidity_17,Barometer_17,Time_18,Temp_18,Weather_18,Wind Speed_18,Wind Direction_18,Humidity_18,Barometer_18,Time_19,Temp_19,Weather_19,Wind Speed_19,Wind Direction_19,Humidity_19,Barometer_19,Time_20,Temp_20,Weather_20,Wind Speed_20,Wind Direction_20,Humidity_20,Barometer_20,Time_21,Temp_21,Weather_21,Wind Speed_21,Wind Direction_21,Humidity_21,Barometer_21,Time_22,Temp_22,Weather_22,Wind Speed_22,Wind Direction_22,Humidity_22,Barometer_22,Time_23,Temp_23,Weather_23,Wind Speed_23,Wind Direction_23,Humidity_23,Barometer_23,outage_flag
5:53 p.m.,26.0,1.0,28.0,50.0,64%,1019 mbar,6:53 p.m.,24.0,5.0,22.0,50.0,67%,1019 mbar,7:53 p.m.,23.0,4.0,20.0,80.0,76%,1020 mbar,8:53 p.m.,24.0,4.0,20.0,60.0,71%,1021 mbar,9:53 p.m.,24.0,4.0,26.0,60.0,71%,1021 mbar,10:53 p.m.,24.0,4.0,24.0,50.0,69%,1021 mbar,11:53 p.m.,24.0,4.0,32.0,60.0,69%,1021 mbar,"12:53 a.m. Tue, 3 May",24.0,4.0,24.0,50.0,66%,1020 mbar,1:53 a.m.,23.0,4.0,22.0,50.0,69%,1020 mbar,2:53 a.m.,23.0,4.0,13.0,60.0,69%,1019 mbar,3:53 a.m.,23.0,3.0,7.0,40.0,71%,1019 mbar,4:53 a.m.,22.0,2.0,11.0,60.0,84%,1019 mbar,5:53 a.m.,22.0,4.0,15.0,50.0,81%,1019 mbar,6:53 a.m.,23.0,5.0,17.0,50.0,79%,1020 mbar,7:53 a.m.,24.0,5.0,15.0,50.0,74%,1020 mbar,8:53 a.m.,24.0,2.0,15.0,60.0,71%,1021 mbar,9:53 a.m.,24.0,2.0,13.0,50.0,74%,1021 mbar,10:53 a.m.,27.0,1.0,24.0,60.0,62%,1020 mbar,11:53 a.m.,27.0,1.0,26.0,40.0,56%,1020 mbar,12:53 p.m.,28.0,1.0,32.0,60.0,55%,1020 mbar,1:53 p.m.,28.0,1.0,35.0,70.0,51%,1019 mbar,2:53 p.m.,28.0,1.0,26.0,60.0,51%,1019 mbar,3:53 p.m.,28.0,6.0,30.0,60.0,51%,1018 mbar,4:53 p.m.,28.0,1.0,30.0,40.0,53%,1018 mbar,1
9:53 a.m.,27.0,1.0,19.0,150.0,74%,1019 mbar,10:53 a.m.,27.0,1.0,24.0,150.0,72%,1019 mbar,11:53 a.m.,28.0,1.0,22.0,150.0,65%,1018 mbar,12:53 p.m.,30.0,5.0,22.0,60.0,51%,1018 mbar,2:53 p.m.,31.0,4.0,22.0,40.0,46%,1017 mbar,3:53 p.m.,29.0,5.0,26.0,40.0,53%,1017 mbar,4:53 p.m.,29.0,5.0,26.0,90.0,51%,1017 mbar,5:53 p.m.,28.0,5.0,26.0,60.0,53%,1017 mbar,6:53 p.m.,27.0,4.0,26.0,70.0,56%,1018 mbar,7:53 p.m.,26.0,4.0,26.0,70.0,60%,1019 mbar,8:53 p.m.,26.0,4.0,17.0,60.0,62%,1020 mbar,9:53 p.m.,26.0,4.0,26.0,70.0,62%,1020 mbar,10:53 p.m.,25.0,4.0,17.0,50.0,64%,1020 mbar,11:53 p.m.,25.0,4.0,24.0,70.0,62%,1020 mbar,"12:53 a.m. Sun, 22 May",25.0,4.0,20.0,50.0,66%,1019 mbar,1:53 a.m.,24.0,4.0,22.0,60.0,67%,1019 mbar,2:53 a.m.,24.0,4.0,11.0,60.0,69%,1018 mbar,3:53 a.m.,24.0,4.0,15.0,70.0,69%,1018 mbar,4:53 a.m.,24.0,4.0,15.0,80.0,71%,1019 mbar,5:53 a.m.,24.0,3.0,15.0,60.0,71%,1019 mbar,6:53 a.m.,25.0,3.0,17.0,60.0,66%,1019 mbar,7:53 a.m.,26.0,3.0,20.0,60.0,64%,1020 mbar,8:53 a.m.,26.0,3.0,19.0,70.0,62%,1020 mbar,9:53 a.m.,27.0,3.0,15.0,100.0,54%,1020 mbar,1
1:53 a.m.,24.0,4.0,15.0,70.0,69%,1018 mbar,2:53 a.m.,25.0,4.0,15.0,60.0,64%,1018 mbar,3:53 a.m.,24.0,4.0,20.0,70.0,64%,1018 mbar,4:53 a.m.,24.0,4.0,15.0,60.0,69%,1018 mbar,5:53 a.m.,24.0,1.0,19.0,60.0,74%,1018 mbar,6:53 a.m.,25.0,5.0,15.0,50.0,69%,1019 mbar,7:53 a.m.,27.0,5.0,24.0,40.0,60%,1020 mbar,8:53 a.m.,28.0,5.0,26.0,70.0,58%,1020 mbar,9:53 a.m.,29.0,5.0,35.0,70.0,51%,1020 mbar,10:53 a.m.,29.0,5.0,24.0,70.0,49%,1020 mbar,11:53 a.m.,27.0,2.0,30.0,60.0,60%,1020 mbar,12:53 p.m.,27.0,2.0,26.0,60.0,62%,1019 mbar,2:53 p.m.,30.0,5.0,33.0,50.0,46%,1018 mbar,3:53 p.m.,29.0,5.0,32.0,60.0,50%,1018 mbar,4:53 p.m.,28.0,5.0,32.0,60.0,53%,1018 mbar,5:53 p.m.,28.0,5.0,19.0,50.0,56%,1018 mbar,6:53 p.m.,27.0,5.0,26.0,50.0,58%,1018 mbar,7:53 p.m.,26.0,4.0,26.0,40.0,64%,1018 mbar,8:53 p.m.,24.0,2.0,24.0,60.0,74%,1019 mbar,9:53 p.m.,25.0,4.0,24.0,80.0,69%,1019 mbar,10:53 p.m.,25.0,4.0,19.0,70.0,71%,1019 mbar,11:53 p.m.,25.0,4.0,15.0,60.0,69%,1019 mbar,"12:53 a.m. Thu, 30 Jun",25.0,3.0,20.0,70.0,71%,1019 mbar,1:53 a.m.,25.0,3.0,15.0,40.0,71%,1018 mbar,1
1:53 a.m.,26.0,4.0,20.0,70.0,71%,1018 mbar,2:53 a.m.,26.0,4.0,22.0,70.0,71%,1018 mbar,3:53 a.m.,26.0,4.0,24.0,60.0,71%,1018 mbar,4:53 a.m.,26.0,3.0,22.0,70.0,71%,1018 mbar,5:53 a.m.,25.0,4.0,19.0,70.0,74%,1018 mbar,6:53 a.m.,24.0,2.0,24.0,70.0,80%,1019 mbar,7:53 a.m.,26.0,2.0,26.0,50.0,76%,1019 mbar,8:53 a.m.,27.0,1.0,13.0,10.0,72%,1019 mbar,9:53 a.m.,27.0,5.0,15.0,60.0,72%,1019 mbar,10:53 a.m.,28.0,1.0,22.0,50.0,67%,1020 mbar,11:53 a.m.,29.0,5.0,24.0,60.0,59%,1020 mbar,12:53 p.m.,31.0,5.0,33.0,60.0,53%,1019 mbar,2:53 p.m.,30.0,1.0,32.0,80.0,53%,1018 mbar,3:53 p.m.,29.0,1.0,22.0,30.0,55%,1018 mbar,4:53 p.m.,29.0,1.0,20.0,70.0,57%,1017 mbar,5:53 p.m.,28.0,1.0,22.0,40.0,57%,1018 mbar,6:53 p.m.,27.0,5.0,30.0,70.0,60%,1018 mbar,7:53 p.m.,26.0,3.0,22.0,40.0,67%,1018 mbar,8:53 p.m.,26.0,4.0,19.0,80.0,72%,1019 mbar,9:53 p.m.,26.0,3.0,19.0,60.0,71%,1019 mbar,10:53 p.m.,26.0,4.0,22.0,50.0,69%,1019 mbar,11:53 p.m.,26.0,3.0,22.0,80.0,69%,1019 mbar,"12:53 a.m. Fri, 15 Jul",25.0,4.0,26.0,60.0,71%,1019 mbar,1:53 a.m.,25.0,4.0,9.0,50.0,71%,1018 mbar,1
1:53 a.m.,23.0,3.0,11.0,60.0,69%,1017 mbar,2:53 a.m.,23.0,3.0,15.0,60.0,69%,1016 mbar,3:53 a.m.,23.0,3.0,15.0,50.0,71%,1016 mbar,4:53 a.m.,23.0,3.0,19.0,60.0,74%,1017 mbar,5:53 a.m.,23.0,3.0,17.0,60.0,74%,1017 mbar,6:53 a.m.,23.0,3.0,17.0,80.0,71%,1018 mbar,7:53 a.m.,25.0,3.0,22.0,70.0,64%,1018 mbar,8:53 a.m.,27.0,4.0,22.0,70.0,56%,1018 mbar,9:53 a.m.,27.0,4.0,20.0,100.0,54%,1018 mbar,10:53 a.m.,29.0,4.0,26.0,80.0,46%,1018 mbar,11:53 a.m.,29.0,4.0,28.0,40.0,48%,1017 mbar,12:53 p.m.,29.0,4.0,26.0,60.0,46%,1017 mbar,1:53 p.m.,29.0,1.0,28.0,60.0,45%,1016 mbar,2:53 p.m.,28.0,1.0,30.0,70.0,43%,1016 mbar,3:53 p.m.,28.0,1.0,32.0,50.0,48%,1016 mbar,4:53 p.m.,27.0,1.0,30.0,50.0,51%,1016 mbar,5:53 p.m.,27.0,1.0,26.0,50.0,52%,1017 mbar,6:53 p.m.,25.0,1.0,30.0,70.0,62%,1017 mbar,7:53 p.m.,25.0,2.0,24.0,70.0,62%,1018 mbar,8:53 p.m.,24.0,3.0,24.0,60.0,62%,1019 mbar,9:53 p.m.,24.0,3.0,17.0,70.0,60%,1019 mbar,10:53 p.m.,24.0,3.0,17.0,50.0,62%,1019 mbar,11:53 p.m.,24.0,3.0,19.0,50.0,62%,1019 mbar,"12:53 a.m. Thu, 12 May",24.0,4.0,13.0,60.0,66%,1018 mbar,1
"12:53 a.m. Sat, 16 Apr",24.0,2.0,11.0,50.0,66%,1016 mbar,1:53 a.m.,23.0,5.0,19.0,70.0,71%,1016 mbar,2:53 a.m.,23.0,5.0,9.0,40.0,74%,1016 mbar,3:53 a.m.,23.0,5.0,7.0,40.0,76%,1015 mbar,4:53 a.m.,23.0,7.0,9.0,20.0,76%,1016 mbar,5:53 a.m.,23.0,5.0,7.0,20.0,74%,1016 mbar,6:53 a.m.,23.0,1.0,13.0,40.0,76%,1017 mbar,7:53 a.m.,24.0,1.0,13.0,50.0,74%,1017 mbar,8:53 a.m.,25.0,3.0,20.0,60.0,69%,1018 mbar,9:53 a.m.,25.0,3.0,17.0,50.0,77%,1018 mbar,10:53 a.m.,25.0,3.0,19.0,50.0,74%,1018 mbar,11:53 a.m.,26.0,6.0,30.0,50.0,60%,1018 mbar,12:53 p.m.,26.0,3.0,26.0,70.0,62%,1018 mbar,1:53 p.m.,27.0,6.0,30.0,60.0,58%,1017 mbar,2:53 p.m.,26.0,3.0,26.0,60.0,65%,1017 mbar,3:53 p.m.,27.0,4.0,24.0,50.0,58%,1017 mbar,4:53 p.m.,26.0,1.0,22.0,40.0,58%,1017 mbar,5:53 p.m.,25.0,1.0,22.0,70.0,62%,1017 mbar,6:53 p.m.,24.0,7.0,28.0,60.0,64%,1017 mbar,7:53 p.m.,24.0,7.0,13.0,50.0,66%,1018 mbar,8:53 p.m.,24.0,7.0,28.0,80.0,66%,1018 mbar,9:53 p.m.,24.0,7.0,19.0,60.0,66%,1019 mbar,10:53 p.m.,23.0,7.0,11.0,60.0,69%,1019 mbar,11:53 p.m.,23.0,7.0,13.0,10.0,71%,1019 mbar,1
1:53 a.m.,25.0,4.0,22.0,60.0,71%,1019 mbar,2:53 a.m.,25.0,4.0,19.0,60.0,74%,1018 mbar,3:53 a.m.,25.0,4.0,17.0,60.0,71%,1018 mbar,4:53 a.m.,25.0,4.0,26.0,60.0,69%,1019 mbar,5:53 a.m.,25.0,4.0,22.0,60.0,69%,1019 mbar,6:53 a.m.,26.0,1.0,19.0,50.0,69%,1019 mbar,7:53 a.m.,26.0,1.0,17.0,40.0,66%,1020 mbar,8:53 a.m.,27.0,5.0,32.0,60.0,62%,1020 mbar,9:53 a.m.,28.0,4.0,32.0,60.0,53%,1020 mbar,10:53 a.m.,29.0,5.0,39.0,70.0,48%,1020 mbar,11:53 a.m.,29.0,5.0,26.0,50.0,48%,1020 mbar,12:53 p.m.,31.0,4.0,39.0,60.0,42%,1019 mbar,2:53 p.m.,29.0,4.0,37.0,70.0,50%,1018 mbar,3:53 p.m.,29.0,5.0,28.0,30.0,51%,1018 mbar,4:53 p.m.,28.0,5.0,28.0,50.0,55%,1017 mbar,5:53 p.m.,28.0,5.0,33.0,60.0,55%,1017 mbar,6:53 p.m.,27.0,2.0,24.0,40.0,60%,1018 mbar,7:53 p.m.,26.0,4.0,28.0,50.0,62%,1018 mbar,8:53 p.m.,26.0,4.0,22.0,40.0,58%,1018 mbar,9:53 p.m.,26.0,3.0,37.0,60.0,66%,1019 mbar,10:53 p.m.,26.0,4.0,17.0,40.0,62%,1019 mbar,11:53 p.m.,26.0,4.0,19.0,60.0,66%,1019 mbar,"12:53 a.m. Mon, 1 Aug",24.0,1.0,19.0,70.0,77%,1019 mbar,1:53 a.m.,23.0,4.0,15.0,50.0,82%,1018 mbar,1
1:53 a.m.,18.0,2.0,7.0,330.0,81%,1015 mbar,2:53 a.m.,18.0,2.0,6.0,300.0,81%,1015 mbar,3:53 a.m.,18.0,2.0,,0.0,84%,1015 mbar,4:53 a.m.,17.0,2.0,6.0,340.0,86%,1014 mbar,5:53 a.m.,17.0,5.0,9.0,30.0,87%,1014 mbar,6:53 a.m.,18.0,5.0,7.0,310.0,81%,1015 mbar,7:53 a.m.,19.0,1.0,11.0,330.0,81%,1016 mbar,8:53 a.m.,21.0,7.0,11.0,330.0,73%,1017 mbar,9:53 a.m.,19.0,6.0,6.0,150.0,79%,1018 mbar,10:53 a.m.,23.0,7.0,11.0,0.0,69%,1018 mbar,11:53 a.m.,23.0,7.0,9.0,110.0,69%,1017 mbar,12:53 p.m.,24.0,1.0,19.0,30.0,60%,1016 mbar,1:53 p.m.,26.0,7.0,17.0,60.0,50%,1015 mbar,2:53 p.m.,27.0,7.0,32.0,60.0,49%,1015 mbar,3:53 p.m.,27.0,7.0,19.0,50.0,47%,1015 mbar,4:53 p.m.,24.0,4.0,17.0,40.0,54%,1015 mbar,5:53 p.m.,24.0,7.0,17.0,40.0,56%,1015 mbar,6:53 p.m.,22.0,5.0,19.0,90.0,66%,1016 mbar,7:53 p.m.,22.0,5.0,13.0,80.0,64%,1016 mbar,8:53 p.m.,23.0,5.0,22.0,60.0,66%,1017 mbar,9:53 p.m.,22.0,5.0,11.0,60.0,68%,1018 mbar,10:53 p.m.,22.0,5.0,11.0,60.0,68%,1018 mbar,11:53 p.m.,21.0,3.0,11.0,80.0,71%,1018 mbar,"12:53 a.m. Wed, 16 Feb",21.0,1.0,13.0,70.0,76%,1018 mbar,1
3:53 p.m.,30.0,5.0,26.0,60.0,49%,1017 mbar,4:53 p.m.,29.0,5.0,32.0,50.0,48%,1017 mbar,5:53 p.m.,27.0,4.0,30.0,50.0,56%,1017 mbar,6:53 p.m.,27.0,1.0,28.0,50.0,58%,1018 mbar,7:53 p.m.,26.0,3.0,22.0,60.0,60%,1018 mbar,8:53 p.m.,26.0,4.0,24.0,60.0,66%,1019 mbar,9:53 p.m.,26.0,4.0,20.0,60.0,69%,1019 mbar,10:53 p.m.,26.0,4.0,22.0,70.0,66%,1020 mbar,11:53 p.m.,25.0,3.0,17.0,80.0,71%,1019 mbar,"12:53 a.m. Sun, 12 Jun",25.0,3.0,19.0,60.0,71%,1019 mbar,1:53 a.m.,24.0,3.0,17.0,80.0,74%,1018 mbar,2:53 a.m.,24.0,3.0,19.0,50.0,74%,1018 mbar,3:53 a.m.,24.0,3.0,17.0,90.0,72%,1018 mbar,4:53 a.m.,24.0,3.0,20.0,70.0,72%,1018 mbar,5:53 a.m.,24.0,4.0,22.0,80.0,72%,1019 mbar,6:53 a.m.,25.0,3.0,22.0,70.0,69%,1019 mbar,7:53 a.m.,27.0,3.0,22.0,60.0,62%,1019 mbar,8:53 a.m.,28.0,3.0,24.0,60.0,56%,1020 mbar,9:53 a.m.,28.0,3.0,26.0,60.0,55%,1020 mbar,10:53 a.m.,29.0,3.0,30.0,60.0,55%,1020 mbar,11:53 a.m.,29.0,4.0,35.0,50.0,51%,1019 mbar,12:53 p.m.,30.0,4.0,28.0,80.0,51%,1019 mbar,2:53 p.m.,30.0,4.0,32.0,70.0,51%,1018 mbar,3:53 p.m.,29.0,4.0,32.0,50.0,55%,1018 mbar,1
3:53 p.m.,26.0,3.0,17.0,200.0,67%,1014 mbar,4:53 p.m.,27.0,3.0,22.0,220.0,62%,1014 mbar,5:53 p.m.,26.0,2.0,20.0,210.0,69%,1014 mbar,6:53 p.m.,25.0,2.0,11.0,200.0,66%,1014 mbar,7:53 p.m.,24.0,2.0,9.0,0.0,69%,1015 mbar,8:53 p.m.,24.0,2.0,13.0,0.0,69%,1016 mbar,9:53 p.m.,24.0,2.0,9.0,10.0,66%,1017 mbar,10:53 p.m.,23.0,2.0,9.0,0.0,69%,1016 mbar,11:53 p.m.,22.0,2.0,7.0,350.0,76%,1016 mbar,"12:53 a.m. Thu, 3 Mar",22.0,4.0,6.0,330.0,73%,1016 mbar,1:53 a.m.,21.0,4.0,6.0,340.0,76%,1016 mbar,2:53 a.m.,21.0,2.0,6.0,320.0,79%,1015 mbar,3:53 a.m.,21.0,4.0,7.0,350.0,81%,1014 mbar,4:53 a.m.,21.0,4.0,6.0,0.0,76%,1015 mbar,5:53 a.m.,20.0,2.0,6.0,250.0,78%,1014 mbar,6:53 a.m.,21.0,4.0,7.0,340.0,79%,1015 mbar,7:53 a.m.,21.0,4.0,7.0,330.0,76%,1016 mbar,8:53 a.m.,24.0,5.0,9.0,0.0,56%,1016 mbar,9:53 a.m.,26.0,5.0,6.0,340.0,54%,1016 mbar,10:53 a.m.,26.0,5.0,17.0,200.0,56%,1016 mbar,11:53 a.m.,25.0,3.0,15.0,210.0,64%,1015 mbar,12:53 p.m.,27.0,5.0,13.0,240.0,51%,1014 mbar,1:53 p.m.,27.0,5.0,22.0,250.0,51%,1013 mbar,2:53 p.m.,27.0,1.0,28.0,240.0,45%,1012 mbar,1
3:53 a.m.,22.0,1.0,,0.0,78%,1017 mbar,4:53 a.m.,22.0,1.0,6.0,340.0,84%,1017 mbar,5:53 a.m.,22.0,1.0,9.0,340.0,81%,1018 mbar,6:53 a.m.,22.0,1.0,9.0,0.0,84%,1018 mbar,7:53 a.m.,23.0,2.0,7.0,40.0,79%,1018 mbar,8:53 a.m.,26.0,1.0,13.0,40.0,66%,1019 mbar,9:53 a.m.,27.0,2.0,24.0,60.0,60%,1019 mbar,10:53 a.m.,28.0,2.0,22.0,50.0,55%,1019 mbar,11:53 a.m.,29.0,2.0,26.0,60.0,49%,1018 mbar,12:53 p.m.,28.0,2.0,19.0,70.0,53%,1017 mbar,1:53 p.m.,29.0,2.0,26.0,70.0,51%,1017 mbar,2:53 p.m.,28.0,2.0,32.0,80.0,51%,1016 mbar,3:53 p.m.,28.0,1.0,20.0,80.0,53%,1016 mbar,4:53 p.m.,27.0,1.0,28.0,90.0,58%,1016 mbar,5:53 p.m.,26.0,1.0,20.0,80.0,60%,1017 mbar,6:53 p.m.,25.0,1.0,11.0,10.0,64%,1017 mbar,7:53 p.m.,24.0,1.0,13.0,20.0,66%,1018 mbar,8:53 p.m.,24.0,1.0,13.0,10.0,66%,1018 mbar,9:53 p.m.,23.0,1.0,9.0,40.0,67%,1019 mbar,10:53 p.m.,23.0,1.0,9.0,70.0,62%,1019 mbar,11:53 p.m.,23.0,1.0,20.0,70.0,64%,1019 mbar,"12:53 a.m. Wed, 23 Feb",23.0,1.0,19.0,60.0,64%,1019 mbar,1:53 a.m.,23.0,1.0,22.0,70.0,69%,1019 mbar,2:53 a.m.,23.0,1.0,24.0,60.0,67%,1018 mbar,1
3:53 p.m.,23.0,4.0,19.0,130.0,88%,1008 mbar,4:19 p.m.,23.0,7.0,22.0,150.0,89%,1008 mbar,4:53 p.m.,23.0,7.0,19.0,150.0,88%,1008 mbar,5:07 p.m.,22.0,7.0,11.0,160.0,94%,1008 mbar,5:23 p.m.,22.0,2.0,,0.0,93%,1008 mbar,5:53 p.m.,22.0,7.0,28.0,150.0,87%,1008 mbar,6:39 p.m.,24.0,6.0,26.0,150.0,89%,1009 mbar,6:53 p.m.,24.0,6.0,20.0,150.0,88%,1009 mbar,7:53 p.m.,24.0,6.0,20.0,140.0,85%,1010 mbar,8:53 p.m.,24.0,3.0,13.0,150.0,82%,1010 mbar,9:53 p.m.,23.0,3.0,15.0,140.0,88%,1010 mbar,10:53 p.m.,23.0,7.0,26.0,170.0,90%,1011 mbar,"12:00 a.m. Sat, 1 Jan",23.0,7.0,13.0,120.0,88%,1010 mbar,12:53 a.m.,23.0,7.0,17.0,180.0,90%,1010 mbar,1:15 a.m.,23.0,7.0,32.0,330.0,88%,1010 mbar,1:34 a.m.,23.0,7.0,11.0,180.0,89%,1010 mbar,1:53 a.m.,24.0,7.0,17.0,170.0,88%,1010 mbar,2:17 a.m.,22.0,7.0,11.0,160.0,83%,1010 mbar,2:30 a.m.,23.0,7.0,7.0,0.0,89%,1010 mbar,2:53 a.m.,24.0,7.0,24.0,170.0,88%,1010 mbar,3:53 a.m.,24.0,5.0,19.0,160.0,85%,1010 mbar,4:53 a.m.,24.0,5.0,13.0,150.0,85%,1009 mbar,5:53 a.m.,24.0,5.0,19.0,160.0,82%,1010 mbar,7:00 a.m.,23.0,6.0,15.0,100.0,84%,1010 mbar,1
3:53 a.m.,24.0,5.0,19.0,160.0,85%,1010 mbar,4:53 a.m.,24.0,5.0,13.0,150.0,85%,1009 mbar,5:53 a.m.,24.0,5.0,19.0,160.0,82%,1010 mbar,7:00 a.m.,23.0,6.0,15.0,100.0,84%,1010 mbar,7:33 a.m.,22.0,1.0,9.0,100.0,83%,1011 mbar,7:53 a.m.,23.0,1.0,9.0,150.0,82%,1011 mbar,8:35 a.m.,23.0,2.0,15.0,220.0,78%,1011 mbar,8:44 a.m.,23.0,3.0,11.0,140.0,83%,1011 mbar,8:53 a.m.,23.0,7.0,28.0,170.0,84%,1011 mbar,9:53 a.m.,25.0,1.0,19.0,170.0,85%,1012 mbar,11:00 a.m.,22.0,2.0,15.0,260.0,84%,1013 mbar,11:12 a.m.,21.0,2.0,28.0,260.0,88%,1012 mbar,11:32 a.m.,22.0,7.0,22.0,260.0,83%,1012 mbar,11:53 a.m.,22.0,3.0,17.0,270.0,87%,1011 mbar,12:53 p.m.,22.0,7.0,13.0,100.0,87%,1011 mbar,1:13 p.m.,21.0,3.0,6.0,80.0,87%,1010 mbar,1:34 p.m.,21.0,2.0,6.0,0.0,88%,1010 mbar,1:53 p.m.,21.0,7.0,11.0,100.0,90%,1010 mbar,2:53 p.m.,22.0,7.0,7.0,60.0,90%,1010 mbar,3:49 p.m.,21.0,3.0,20.0,250.0,83%,1011 mbar,3:53 p.m.,21.0,3.0,24.0,250.0,87%,1011 mbar,4:02 p.m.,20.0,3.0,19.0,280.0,88%,1011 mbar,4:19 p.m.,20.0,2.0,17.0,270.0,88%,1011 mbar,4:36 p.m.,20.0,2.0,11.0,330.0,88%,1011 mbar,1
1:53 a.m.,23.0,6.0,11.0,20.0,71%,1018 mbar,2:53 a.m.,23.0,4.0,11.0,20.0,74%,1018 mbar,3:53 a.m.,23.0,4.0,13.0,50.0,74%,1018 mbar,4:53 a.m.,23.0,4.0,19.0,40.0,69%,1018 mbar,5:53 a.m.,23.0,6.0,19.0,50.0,71%,1018 mbar,6:53 a.m.,23.0,7.0,22.0,40.0,71%,1019 mbar,7:53 a.m.,24.0,7.0,20.0,60.0,67%,1020 mbar,8:53 a.m.,25.0,1.0,22.0,50.0,62%,1020 mbar,9:53 a.m.,27.0,1.0,24.0,70.0,54%,1020 mbar,10:53 a.m.,27.0,7.0,26.0,70.0,47%,1020 mbar,11:53 a.m.,28.0,5.0,37.0,70.0,48%,1020 mbar,12:53 p.m.,27.0,1.0,20.0,60.0,53%,1019 mbar,1:53 p.m.,27.0,1.0,30.0,70.0,54%,1019 mbar,2:53 p.m.,27.0,1.0,35.0,70.0,56%,1018 mbar,3:53 p.m.,26.0,1.0,28.0,70.0,58%,1018 mbar,4:53 p.m.,26.0,1.0,26.0,60.0,58%,1018 mbar,5:53 p.m.,25.0,5.0,28.0,60.0,60%,1018 mbar,6:53 p.m.,24.0,6.0,22.0,70.0,66%,1019 mbar,7:11 p.m.,24.0,3.0,22.0,40.0,65%,1020 mbar,7:53 p.m.,23.0,6.0,15.0,40.0,69%,1020 mbar,8:53 p.m.,23.0,6.0,26.0,60.0,67%,1021 mbar,9:53 p.m.,23.0,6.0,7.0,50.0,71%,1021 mbar,10:53 p.m.,23.0,6.0,15.0,40.0,71%,1021 mbar,11:53 p.m.,23.0,6.0,15.0,70.0,64%,1021 mbar,1
1:53 a.m.,23.0,6.0,11.0,20.0,71%,1018 mbar,2:53 a.m.,23.0,4.0,11.0,20.0,74%,1018 mbar,3:53 a.m.,23.0,4.0,13.0,50.0,74%,1018 mbar,4:53 a.m.,23.0,4.0,19.0,40.0,69%,1018 mbar,5:53 a.m.,23.0,6.0,19.0,50.0,71%,1018 mbar,6:53 a.m.,23.0,7.0,22.0,40.0,71%,1019 mbar,7:53 a.m.,24.0,7.0,20.0,60.0,67%,1020 mbar,8:53 a.m.,25.0,1.0,22.0,50.0,62%,1020 mbar,9:53 a.m.,27.0,1.0,24.0,70.0,54%,1020 mbar,10:53 a.m.,27.0,7.0,26.0,70.0,47%,1020 mbar,11:53 a.m.,28.0,5.0,37.0,70.0,48%,1020 mbar,12:53 p.m.,27.0,1.0,20.0,60.0,53%,1019 mbar,1:53 p.m.,27.0,1.0,30.0,70.0,54%,1019 mbar,2:53 p.m.,27.0,1.0,35.0,70.0,56%,1018 mbar,3:53 p.m.,26.0,1.0,28.0,70.0,58%,1018 mbar,4:53 p.m.,26.0,1.0,26.0,60.0,58%,1018 mbar,5:53 p.m.,25.0,5.0,28.0,60.0,60%,1018 mbar,6:53 p.m.,24.0,6.0,22.0,70.0,66%,1019 mbar,7:11 p.m.,24.0,3.0,22.0,40.0,65%,1020 mbar,7:53 p.m.,23.0,6.0,15.0,40.0,69%,1020 mbar,8:53 p.m.,23.0,6.0,26.0,60.0,67%,1021 mbar,9:53 p.m.,23.0,6.0,7.0,50.0,71%,1021 mbar,10:53 p.m.,23.0,6.0,15.0,40.0,71%,1021 mbar,11:53 p.m.,23.0,6.0,15.0,70.0,64%,1021 mbar,1
