Model,Model_0,precision_0,recall_0,f1-score_0,Model_1,precision_1,recall_1,f1-score_1,Model_accuracy,precision_accuracy,recall_accuracy,f1-score_accuracy,Model_macro_avg,precision_macro_avg,recall_macro_avg,f1-score_macro_avg,Model_weighted_avg,precision_weighted_avg,recall_weighted_avg,f1-score_weighted_avg
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.990052053209948,0.7837972703242164,0.8602605196753734,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0,0.0,0.0,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.7790078773685332,0.7790078773685332,0.7790078773685332,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4950260266049739,0.3918986351621082,0.4301302598376867,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9834310641903394,0.7790078773685332,0.8547933901721119
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9923646197694004,0.7710367553181925,0.8507741845892135,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0033333333333333,0.1666666666666666,0.0065359477124183,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.7678460542190051,0.7678460542190051,0.7678460542190051,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4978489765513668,0.4688517109924295,0.4286550661508159,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9857527295960578,0.7678460542190051,0.8454484265993818
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9900841891883976,0.677977378576181,0.7693031345500138,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0024449877750611,0.1666666666666666,0.0048192771084337,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.6755675164998936,0.6755675164998936,0.6755675164998936,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.4962645884817293,0.4223220226214238,0.3870612058292237,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.98348449560402,0.6755675164998936,0.7646638935034084
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9945596938353732,0.9565576055097014,0.9750280672117722,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0666666666666666,0.1666666666666666,0.0952380952380952,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9515836792988432,0.9515836792988432,0.9515836792988432,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.53061318025102,0.561612136088184,0.5351330812249337,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9884930697018152,0.9515836792988432,0.9693189395330436
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9951798868367674,0.9146167125209042,0.9524702939337086,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0439560439560439,0.3333333333333333,0.0731382978723404,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9106122702434178,0.9106122702434178,0.9106122702434178,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5195679653964057,0.6239750229271188,0.5128042959030245,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.988883455016982,0.9106122702434178,0.9466362062772966
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9945596938353732,0.9565576055097014,0.9750280672117722,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0666666666666666,0.1666666666666666,0.0952380952380952,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9515836792988432,0.9515836792988432,0.9515836792988432,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.53061318025102,0.561612136088184,0.5351330812249337,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9884930697018152,0.9515836792988432,0.9693189395330436
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9951798868367674,0.9146167125209042,0.9524702939337086,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0439560439560439,0.3333333333333333,0.0731382978723404,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9106122702434178,0.9106122702434178,0.9106122702434178,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5195679653964057,0.6239750229271188,0.5128042959030245,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.988883455016982,0.9106122702434178,0.9466362062772966
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9945596938353732,0.9565576055097014,0.9750280672117722,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0666666666666666,0.1666666666666666,0.0952380952380952,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9515836792988432,0.9515836792988432,0.9515836792988432,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.53061318025102,0.561612136088184,0.5351330812249337,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9884930697018152,0.9515836792988432,0.9693189395330436
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9951798868367674,0.9146167125209042,0.9524702939337086,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0439560439560439,0.3333333333333333,0.0731382978723404,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9106122702434178,0.9106122702434178,0.9106122702434178,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5195679653964057,0.6239750229271188,0.5128042959030245,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.988883455016982,0.9106122702434178,0.9466362062772966
"ExtraTreesClassifier(criterion='entropy', max_features=120, n_estimators=80,
                     n_jobs=-1, random_state=42)",ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9879361450928182,0.5793120965276655,0.6440262445483402,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0366233766233766,0.25,0.0518083182640144,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.576025920800511,0.576025920800511,0.576025920800511,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5122797608580975,0.4146560482638327,0.3479172814061774,ExtraTreesClassifier(bootstrap_False)(ccp_alpha_0.0)(class_weight_None)(criterion_entropy)(max_depth_None)(max_features_120)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_80)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9816302050228418,0.576025920800511,0.6394028408744632
"RandomForestClassifier(n_jobs=-1, random_state=42)",RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9921042131644244,0.6600964737192282,0.756376012695231,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.0143540669856459,0.25,0.0251025696393867,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.656529433681073,0.656529433681073,0.656529433681073,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.5032291400750352,0.4550482368596141,0.3907392911673089,RandomForestClassifier(bootstrap_True)(ccp_alpha_0.0)(class_weight_None)(criterion_gini)(max_depth_None)(max_features_sqrt)(max_leaf_nodes_None)(max_samples_None)(min_impurity_decrease_0.0)(min_samples_leaf_1)(min_samples_split_2)(min_weight_fraction_leaf_0.0)(monotonic_cst_None)(n_estimators_100)(n_jobs_-1)(oob_score_False)(random_state_42)(verbose_0)(warm_start_False),0.9855801662134284,0.656529433681073,0.7510510352888866
